"resp.id","ques","alt","anchor_1","anchor_2","anchor_3","anchor_4","zemlja","dob","best_choice","worst_choice"
6,2,"pizze (sve vrste)",1,NA,NA,2,NA,NA,1,0
6,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,NA,NA,2,NA,NA,0,0
6,3,"pizze (sve vrste)",1,NA,NA,2,NA,NA,1,0
6,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,NA,NA,2,NA,NA,0,0
6,3,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,NA,NA,2,NA,NA,0,1
6,4,"slane pogaèe s punjenjem (meso, povræe…)",1,NA,NA,2,NA,NA,0,1
6,4,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,NA,NA,2,NA,NA,0,0
6,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,NA,NA,2,NA,NA,1,0
6,5,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,NA,NA,2,NA,NA,0,0
6,5,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,NA,NA,2,NA,NA,1,0
6,5,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,NA,NA,2,NA,NA,0,1
6,6,"pizze (sve vrste)",1,NA,NA,2,NA,NA,1,0
6,6,"slane pogaèe s punjenjem (meso, povræe…)",1,NA,NA,2,NA,NA,0,0
6,6,"kruh (sve vrste) i pogaèe bez punjenja",1,NA,NA,2,NA,NA,0,1
6,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,NA,NA,2,NA,NA,0,1
6,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,NA,NA,2,NA,NA,0,0
6,7,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,NA,NA,2,NA,NA,1,0
6,8,"slane pogaèe s punjenjem (meso, povræe…)",1,NA,NA,2,NA,NA,0,1
6,8,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,NA,NA,2,NA,NA,0,0
6,8,"pizze (sve vrste)",1,NA,NA,2,NA,NA,1,0
7,1,"kruh (sve vrste) i pogaèe bez punjenja",1,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
7,1,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
7,1,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
7,2,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
7,2,"pizze (sve vrste)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
7,2,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
7,3,"pizze (sve vrste)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
7,3,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
7,3,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
7,4,"slane pogaèe s punjenjem (meso, povræe…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
7,4,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
7,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
7,5,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
7,5,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
7,5,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
7,6,"pizze (sve vrste)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
7,6,"slane pogaèe s punjenjem (meso, povræe…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
7,6,"kruh (sve vrste) i pogaèe bez punjenja",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
7,7,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
7,7,"kolaèi s voæem (savijaèa s voæem, kuglof s voæem…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
7,7,"krafne, fritule, slatki uštipci (slatko prženo dizano tijesto)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
7,8,"slane pogaèe s punjenjem (meso, povræe…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",1,0
7,8,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,1
7,8,"pizze (sve vrste)",1,2,1,2,"Bosna i Hercegovina","20-50 godina",0,0
8,1,"kruh (sve vrste) i pogaèe bez punjenja",1,2,1,1,"Hrvatska","više od 50 godina",0,0
